,"Consumer Price Index for All Urban Consumers (CPI-U): U.S. city average, by expenditure category, October 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Sep.
2024",Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,One Month,One Month,One Month,One Month,Twelve Month,Twelve Month,Twelve Month,Twelve Month
,,,"Oct.
2,Food away from home(4),5.388,358.824,360.383,361.564,363.249,363.596,364.546,365.813,367.099,368.616,369.383,370.348,371.604,372.486,358.824,360.383,361.564,363.249,363.596,364.546,365.813,367.099,368.616,369.383,370.348,371.604,372.486,3.8,0.3,0.3,0.2,0.3,0.3,0.2,0.013,0.07,S-Jul. 2024,0.2,0.199,0.51,S-Apr. 2021,3.8
3,Full service meals and snacks(4)(5),2.474,220.572,221.574,222.175,222.981,223.137,223.589,224.294,225.290,226.754,227.021,227.488,228.389,228.839,220.572,221.574,222.175,222.981,223.137,223.589,224.294,225.290,226.754,227.021,227.488,228.389,228.839,3.7,0.2,0.4,0.2,0.2,0.4,0.2,0.005,0.10,S-Aug. 2024,0.2,0.091,0.43,S-May 2024,3.5
3,Limited service meals and snacks(4)(5),2.521,235.997,236.999,238.000,239.515,239.869,240.587,241.515,242.012,242.533,243.255,243.868,244.431,244.940,235.997,236.999,238.000,239.515,239.869,240.587,241.515,242.012,242.533,243.255,243.868,244.431,244.940,3.8,0.3,0.2,0.2,0.3,0.2,0.2,0.005,0.12,–,–,0.093,0.32,S-May 2020,3.6
3,Food at employee sites and schools(4)(5),0.081,198.238,199.124,198.967,198.737,199.201,199.838,200.031,200.427,200.433,200.631,202.087,205.479,207.901,198.238,199.124,198.967,198.737,199.201,199.838,200.031,200.427,200.433,200.631,202.087,205.479,207.901,4.9,0.7,1.7,1.2,0.7,1.7,1.2,0.001,0.23,S-Aug. 2024,0.7,0.004,50.66,L-Oct. 2023,5.4
4,Food at elementary and secondary schools(4)(6)(8),,196.200,196.222,196.003,196.001,196.024,196.026,196.006,196.144,196.143,196.631,197.543,201.655,205.045,196.200,196.222,196.003,196.001,196.024,196.026,196.006,196.144,196.143,196.631,197.543,201.655,205.045,4.5,0.5,2.1,1.7,0.5,2.1,1.7,,0.12,S-Aug. 2024,0.5,,65.81,L-May 2023,294.0
3,Food from vending machines and mobile vendors(4)(5),0.049,231.302,231.885,232.216,231.014,227.812,226.384,229.597,231.857,232.777,232.910,233.448,233.902,232.998,231.302,231.885,232.216,231.014,227.812,226.384,229.597,231.857,232.777,232.910,233.448,233.902,232.998,0.7,0.2,0.2,-0.4,0.2,0.2,-0.4,0.000,0.47,S-Mar. 2024,-0.6,0.000,2.27,S-Dec. 2020,0.7
3,Other food away from home(4)(5),0.263,238.267,239.041,239.135,239.526,239.705,241.155,241.539,243.508,244.043,244.672,246.490,247.631,249.437,238.267,239.041,239.135,239.526,239.705,241.155,241.539,243.508,244.043,244.672,246.490,247.631,249.437,4.7,0.7,0.5,0.7,0.7,0.5,0.7,0.002,0.26,L-Aug. 2024,0.7,0.012,0.84,L-Jul. 2024,4.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,6.627,286.754,277.029,269.375,270.420,276.331,285.002,290.760,290.139,286.675,287.868,282.614,275.740,272.807,285.488,281.042,280.443,277.897,284.175,287.399,290.631,284.742,278.938,279.012,276.826,271.703,271.646,-4.9,-1.8,-2.4,-1.1,-0.8,-1.9,0.0,-0.001,0.20,L-Jul. 2024,0.0,-0.337,0.38,L-Aug. 2024,-4.0
2,Energy commodities,3.494,329.191,306.419,288.953,284.627,296.368,313.861,328.797,326.788,314.299,316.799,308.297,293.273,288.357,325.632,313.130,310.891,300.918,311.609,316.249,324.689,313.228,301.704,302.006,300.044,288.021,285.256,-12.4,-2.7,-4.9,-1.7,-0.6,-4.0,-1.0,-0.033,0.22,L-Aug. 2024,-0.6,-0.462,0.29,L-Aug. 2024,-10.1
3,Fuel oil and other fuels,0.149,403.263,396.814,382.609,385.388,390.851,385.284,380.047,368.224,358.323,362.397,354.953,349.755,355.269,396.278,392.414,382.583,373.663,376.162,372.061,380.435,376.473,367.115,373.971,368.346,357.024,349.115,-11.9,-2.1,-1.5,1.6,-1.5,-3.1,-2.2,-0.003,0.58,L-Aug. 2024,-1.5,-0.022,0.86,L-Aug. 2024,-7.0
4,Fuel oil,0.070,427.572,416.239,393.189,390.877,396.859,388.191,381.962,368.137,356.646,363.140,349.383,334.792,338.453,413.758,409.123,395.707,377.710,381.757,376.746,379.975,378.298,369.153,372.466,365.307,343.246,327.518,-20.8,-3.8,-4.2,1.1,-1.9,-6.0,-4.6,-0.003,0.71,L-Aug. 2024,-1.9,-0.022,1.13,L-Aug. 2024,-12.1
4,"Propane, kerosene, and firewood(9)",0.079,425.713,429.254,432.646,441.538,447.305,444.288,439.309,427.804,418.071,420.112,418.488,422.900,431.365,428.987,428.361,426.823,428.233,430.320,424.632,434.164,432.707,427.690,435.801,433.429,436.605,434.682,1.3,-0.4,1.1,2.0,-0.5,0.7,-0.4,0.000,0.64,S-Aug. 2024,-0.5,0.001,1.24,S-Aug. 2024,-0.2
3,Motor fuel,3.346,322.975,299.696,282.246,277.709,289.546,307.684,323.189,321.561,309.120,311.534,303.089,287.876,282.635,319.599,306.832,304.945,294.840,305.709,310.617,318.963,307.358,295.885,295.944,294.138,282.226,279.681,-12.5,-2.7,-5.0,-1.8,-0.6,-4.0,-0.9,-0.030,0.22,L-Aug. 2024,-0.6,-0.441,0.29,L-Aug. 2024,-10.4
4,Gasoline (all types),3.250,320.999,297.598,280.289,276.003,287.943,306.513,322.434,320.981,308.475,310.915,302.419,287.102,281.741,317.678,304.982,303.242,293.287,304.302,309.587,318.186,306.599,294.968,294.994,293.306,281.279,278.824,-12.2,-2.7,-5.1,-1.9,-0.6,-4.1,-0.9,-0.028,0.23,L-Aug. 2024,-0.6,-0.419,0.30,L-Aug. 2024,-10.3
5,"Gasoline, unleaded regular(6)",,313.296,290.139,272.886,268.820,281.198,299.972,315.680,314.237,301.766,304.514,295.770,279.768,274.405,310.365,297.744,295.993,285.836,297.564,303.143,311.245,299.719,288.102,288.483,286.632,273.939,271.839,-12.4,-2.9,-5.4,-1.9,-0.6,-4.4,-0.8,,0.66,L-Aug. 2024,-0.6,,0.83,L-Aug. 2024,-10.6
5,"Gasoline, unleaded midgrade(6)(10)",,351.761,327.694,310.727,306.128,317.008,335.093,351.212,350.056,337.595,339.792,331.868,318.212,312.796,348.126,334.547,332.833,323.695,332.558,338.249,347.610,336.958,324.698,324.526,322.233,311.771,309.564,-11.1,-2.3,-4.1,-1.7,-0.7,-3.2,-0.7,,0.59,L-Aug. 2024,-0.7,,0.73,L-Aug. 2024,-8.6
5,"Gasoline, unleaded premium(6)",,348.330,325.074,308.702,303.385,312.168,328.588,344.919,343.486,331.451,332.001,325.390,314.793,309.757,343.055,330.508,329.634,321.215,325.039,331.666,341.660,332.694,319.569,318.427,316.586,308.845,305.065,-11.1,-2.0,-3.3,-1.6,-0.6,-2.4,-1.2,,0.60,L-Aug. 2024,-0.6,,0.80,L-Aug. 2024,-8.0
4,Other motor fuels(4)(5),0.096,333.768,319.829,300.470,288.702,295.463,297.161,297.106,290.176,281.721,282.938,277.421,267.862,267.207,333.768,319.829,300.470,288.702,295.463,297.161,297.106,290.176,281.721,282.938,277.421,267.862,267.207,-19.9,-1.9,-3.4,-0.2,-1.9,-3.4,-0.2,0.000,0.33,L-Jul. 2024,0.4,-0.022,0.73,L-Aug. 2024,-12.6
2,Energy services,3.132,258.236,259.944,260.877,267.475,267.662,267.658,264.252,265.029,270.669,270.573,268.419,269.593,268.564,258.993,261.661,262.521,266.235,268.258,270.168,268.198,267.770,267.583,267.426,264.916,266.649,269.366,4.0,-0.8,0.4,-0.4,-0.9,0.7,1.0,0.032,0.35,L-Jan. 2024,1.4,0.125,0.77,L-Jul. 2024,4.2
3,Electricity,2.479,268.342,267.545,269.170,276.698,276.384,278.233,276.653,277.584,283.250,283.415,281.333,282.522,280.470,269.403,272.024,273.629,276.953,277.862,280.415,280.019,280.040,278.004,278.306,276.437,278.243,281.580,4.5,-0.7,0.4,-0.7,-0.7,0.7,1.2,0.029,0.39,L-Jan. 2024,1.2,0.109,0.94,L-Jul. 2024,4.9
3,Utility (piped) gas service,0.653,222.955,231.976,230.862,234.515,236.218,230.601,221.729,222.024,227.478,226.593,224.259,225.366,227.463,222.806,225.552,224.208,228.771,234.132,234.058,227.358,225.577,230.991,229.450,225.044,226.523,227.310,2.0,-1.0,0.5,0.9,-1.9,0.7,0.3,0.002,0.59,S-Aug. 2024,-1.9,0.015,1.19,–,–
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,79.915,311.380,311.606,311.907,313.623,315.419,317.088,317.978,318.629,319.003,319.214,320.017,321.109,321.758,311.390,312.349,313.209,314.438,315.565,316.698,317.622,318.140,318.346,318.872,319.768,320.767,321.666,3.3,0.3,0.3,0.2,0.3,0.3,0.3,0.224,0.04,–,–,2.647,0.12,–,–
2,Commodities less food and energy commodities,18.484,166.759,165.367,164.590,164.866,165.752,165.875,165.700,165.555,165.493,164.836,164.912,165.534,165.088,166.670,166.301,166.194,165.663,165.850,165.597,165.421,165.348,165.144,164.621,164.348,164.634,164.710,-1.0,0.0,0.4,-0.3,-0.2,0.2,0.0,0.009,0.08,S-Aug. 2024,-0.2,-0.215,0.20,–,–
3,Household furnishings and supplies(11),3.414,107.611,106.296,105.791,106.575,106.599,106.463,106.037,105.722,105.606,105.282,105.079,105.373,105.293,107.540,106.970,106.626,106.484,106.154,106.027,105.612,105.640,105.455,105.516,105.228,105.261,105.224,-2.2,-0.2,0.3,-0.1,-0.3,0.0,0.0,-0.001,0.21,–,–,-0.089,0.63,–,–
4,Window and floor coverings and other linens(5),0.288,60.731,58.717,59.784,60.873,60.900,61.459,61.231,60.027,59.841,58.643,59.742,60.110,58.885,60.300,59.580,60.755,60.205,60.615,61.110,61.166,60.238,59.949,59.444,59.394,59.262,58.468,-3.0,1.9,0.6,-2.0,-0.1,-0.2,-1.3,-0.004,0.96,S-May 2024,-1.5,-0.009,2.17,S-Aug. 2024,-3.4
5,Floor coverings(4)(5),0.068,133.015,130.834,133.611,134.993,135.495,134.293,133.513,129.957,129.754,127.571,130.636,128.845,127.306,133.015,130.834,133.611,134.993,135.495,134.293,133.513,129.957,129.754,127.571,130.636,128.845,127.306,-4.3,2.4,-1.4,-1.2,2.4,-1.4,-1.2,-0.001,0.64,L-Aug. 2024,2.4,-0.003,3.64,S-Jul. 2024,-4.6
5,Window coverings(4)(5),0.076,78.457,78.683,78.729,78.434,78.483,80.552,81.642,78.933,81.282,79.151,82.529,81.965,79.106,78.457,78.683,78.729,78.434,78.483,80.552,81.642,78.933,81.282,79.151,82.529,81.965,79.106,0.8,4.3,-0.7,-3.5,4.3,-0.7,-3.5,-0.003,2.03,S-Jun. 2022,-3.9,0.001,5.31,S-Jan. 2024,-0.6
5,Other linens(5),0.144,41.684,39.096,40.123,41.459,41.409,41.802,41.329,40.942,40.112,39.378,39.525,40.433,39.756,41.213,40.092,41.196,41.052,41.028,41.313,41.178,41.185,39.940,39.947,39.577,39.518,39.307,-4.6,0.4,2.3,-1.7,-0.9,-0.1,-0.5,-0.001,1.52,S-Aug. 2024,-0.9,-0.007,3.16,L-Sep. 2023,-3.6
4,Furniture and bedding(4),0.926,134.962,133.515,131.895,133.656,132.767,133.108,132.445,131.599,130.479,129.181,127.872,129.994,131.300,134.962,133.515,131.895,133.656,132.767,133.108,132.445,131.599,130.479,129.181,127.872,129.994,131.300,-2.7,-1.0,1.7,1.0,-1.0,1.7,1.0,0.009,0.40,S-Aug. 2024,-1.0,-0.030,1.02,S-Aug. 2024,-5.1
5,Bedroom furniture(4),0.310,146.926,145.492,144.623,146.512,145.451,145.588,146.034,144.769,144.713,145.055,142.690,142.379,143.603,146.926,145.492,144.623,146.512,145.451,145.588,146.034,144.769,144.713,145.055,142.690,142.379,143.603,-2.3,-1.6,-0.2,0.9,-1.6,-0.2,0.9,0.003,0.52,L-Jan. 2024,1.3,-0.008,1.54,S-Aug. 2024,-3.3
5,"Living room, kitchen, and dining room furniture(4)(5)",0.471,107.625,106.514,104.839,106.219,105.745,106.582,106.291,105.400,103.910,102.584,101.487,104.759,106.350,107.625,106.514,104.839,106.219,105.745,106.582,106.291,105.400,103.910,102.584,101.487,104.759,106.350,-1.2,-1.1,3.2,1.5,-1.1,3.2,1.5,0.007,0.52,S-Aug. 2024,-1.1,-0.007,1.64,L-May 2023,-0.2
5,Other furniture(5),0.139,83.120,81.981,80.856,82.047,81.031,80.119,77.716,78.154,77.546,75.368,75.798,76.307,76.008,83.129,82.922,81.772,81.958,80.155,79.079,76.430,77.028,76.594,75.871,77.763,77.483,76.016,-8.6,0.6,0.7,-0.4,2.5,-0.4,-1.9,-0.003,1.06,S-Apr. 2024,-3.3,-0.014,2.71,S-Jul. 2024,-8.8
4,Appliances(5),0.221,85.561,83.789,83.465,85.923,85.692,85.205,84.714,84.847,85.380,85.403,85.186,84.916,83.584,86.093,85.523,85.152,85.925,85.193,84.611,83.865,84.330,84.714,85.140,85.111,84.638,84.103,-2.3,-0.3,-0.3,-1.6,0.0,-0.6,-0.6,-0.001,0.66,–,–,-0.006,1.48,L-Oct. 2023,-2.0
5,Major appliances(5),0.068,89.799,87.513,89.276,92.180,91.012,92.979,91.288,89.250,90.646,90.644,90.524,90.371,89.311,91.336,90.273,90.817,91.912,90.707,91.276,89.597,88.690,89.861,90.237,90.342,90.610,90.839,-0.5,-0.1,-0.2,-1.2,0.1,0.3,0.3,0.000,0.85,–,–,-0.001,2.10,L-Oct. 2022,0.1
6,Laundry equipment(4)(6),,103.227,99.264,101.376,104.462,102.364,101.154,104.844,105.962,105.476,105.022,107.726,107.694,107.760,103.227,99.264,101.376,104.462,102.364,101.154,104.844,105.962,105.476,105.022,107.726,107.694,107.760,4.4,2.6,0.0,0.1,2.6,0.0,0.1,,1.10,L-Aug. 2024,2.6,,2.40,L-Sep. 2022,7.9
5,Other appliances(5),0.151,75.663,74.289,73.037,75.086,75.213,73.861,73.874,74.803,74.960,74.994,74.766,74.478,73.181,75.927,75.367,74.964,75.185,74.652,73.248,73.461,74.481,74.428,74.619,74.733,74.173,73.436,-3.3,-0.3,-0.4,-1.7,0.2,-0.7,-1.0,-0.001,0.84,S-Mar. 2024,-1.9,-0.006,1.95,S-Aug. 2024,-3.3
4,Other household equipment and furnishings(5),0.504,55.373,54.033,53.904,54.223,55.017,54.852,54.438,54.130,54.374,54.573,54.222,54.338,54.055,55.421,54.615,54.833,54.162,54.071,54.084,53.830,53.894,54.484,55.063,54.643,54.432,54.101,-2.4,-0.6,0.2,-0.5,-0.8,-0.4,-0.6,-0.003,0.60,S-Aug. 2024,-0.8,-0.014,1.45,–,–
5,"Clocks, lamps, and decorator items(4)",0.292,40.854,39.518,39.395,39.574,39.709,39.595,39.968,39.650,39.695,40.345,40.180,39.692,39.552,40.854,39.518,39.395,39.574,39.709,39.595,39.968,39.650,39.695,40.345,40.180,39.692,39.552,-3.2,-0.4,-1.2,-0.4,-0.4,-1.2,-0.4,-0.001,0.86,L-Aug. 2024,-0.4,-0.010,2.22,L-Aug. 2024,-2.1
5,Indoor plants and flowers(12),0.111,155.388,156.139,155.321,156.484,163.440,163.183,159.574,161.293,164.905,161.602,157.435,158.910,157.611,156.138,156.355,154.981,156.575,158.601,157.428,160.277,162.019,165.471,164.628,160.655,160.757,158.371,1.4,-2.6,0.9,-0.8,-2.4,0.1,-1.5,-0.002,1.37,S-Aug. 2024,-2.4,0.002,2.14,S-Aug. 2023,1.4
5,Dishes and flatware(4)(5),0.040,48.879,46.568,47.974,48.303,48.373,48.438,46.083,44.587,44.202,45.504,45.795,45.988,45.258,48.879,46.568,47.974,48.303,48.373,48.438,46.083,44.587,44.202,45.504,45.795,45.988,45.258,-7.4,0.6,0.4,-1.6,0.6,0.4,-1.6,-0.001,1.57,S-May 2024,-3.2,-0.003,3.51,S-Jul. 2024,-8.4
5,Nonelectric cookware and tableware(5),0.061,81.622,79.504,78.654,79.359,81.286,80.548,77.909,77.383,77.077,74.739,75.532,80.073,80.009,81.686,81.370,80.585,79.391,80.903,79.956,77.280,76.932,76.252,74.381,75.406,79.719,80.071,-2.0,1.1,6.0,-0.1,1.4,5.7,0.4,0.000,0.88,S-Jul. 2024,-2.5,-0.002,1.77,L-Sep. 2023,-1.7
4,"Tools, hardware, outdoor equipment and supplies(4)(5)",0.687,113.791,113.159,112.161,111.346,111.366,111.205,110.476,110.882,110.769,111.002,110.576,109.745,110.140,113.791,113.159,112.161,111.346,111.366,111.205,110.476,110.882,110.769,111.002,110.576,109.745,110.140,-3.2,-0.4,-0.8,0.4,-0.4,-0.8,0.4,0.002,0.62,L-May 2024,0.4,-0.028,1.83,L-Jul. 2024,-1.9
5,"Tools, hardware and supplies(5)",0.188,123.609,123.090,122.810,121.184,121.023,122.022,122.623,122.048,120.215,120.138,119.953,119.533,119.409,123.043,124.157,123.923,121.471,120.789,121.283,122.086,122.059,120.335,120.654,120.093,118.389,118.862,-3.4,-0.2,-0.4,-0.1,-0.5,-1.4,0.4,0.001,0.53,L-Apr. 2024,0.7,-0.007,1.55,L-Aug. 2024,-2.3
5,Outdoor equipment and supplies(4)(5),0.294,109.857,109.272,107.771,107.407,107.533,106.636,105.079,106.076,106.963,107.412,106.844,105.727,106.396,109.857,109.272,107.771,107.407,107.533,106.636,105.079,106.076,106.963,107.412,106.844,105.727,106.396,-3.2,-0.5,-1.0,0.6,-0.5,-1.0,0.6,0.002,0.90,L-Jun. 2024,0.8,-0.014,3.04,L-Jul. 2024,-2.2
4,Housekeeping supplies(4),0.788,234.951,233.691,233.628,234.640,234.665,232.968,233.471,233.932,234.582,234.916,236.104,235.352,234.632,234.951,233.691,233.628,234.640,234.665,232.968,233.471,233.932,234.582,234.916,236.104,235.352,234.632,-0.1,0.5,-0.3,-0.3,0.5,-0.3,-0.3,-0.002,0.33,–,–,-0.002,0.79,S-May 2024,-0.1
5,Household cleaning products(4)(5),0.284,149.404,148.325,148.324,149.099,148.494,147.644,147.610,148.008,149.338,150.084,152.755,152.354,151.752,149.404,148.325,148.324,149.099,148.494,147.644,147.610,148.008,149.338,150.084,152.755,152.354,151.752,1.6,1.8,-0.3,-0.4,1.8,-0.3,-0.4,-0.001,0.61,S-Mar. 2024,-0.6,0.004,1.16,S-Jul. 2024,0.9
5,Household paper products(4)(5),0.165,233.541,232.315,234.011,234.297,232.813,232.573,233.246,232.155,232.201,232.439,230.471,230.532,233.330,233.541,232.315,234.011,234.297,232.813,232.573,233.246,232.155,232.201,232.439,230.471,230.532,233.330,-0.1,-0.8,0.0,1.2,-0.8,0.0,1.2,0.002,0.41,L-Apr. 2023,1.4,0.000,1.24,L-May 2024,-0.1
5,Miscellaneous household products(4)(5),0.339,140.093,139.521,139.047,139.763,140.698,139.084,139.604,140.256,140.119,139.937,140.108,139.362,138.005,140.093,139.521,139.047,139.763,140.698,139.084,139.604,140.256,140.119,139.937,140.108,139.362,138.005,-1.5,0.1,-0.5,-1.0,0.1,-0.5,-1.0,-0.003,0.42,S-Mar. 2024,-1.1,-0.006,1.53,S-Aug. 2021,-2.3
3,Apparel,2.633,132.786,128.093,125.794,127.946,131.985,133.640,133.502,132.433,131.525,129.466,131.683,135.537,133.179,131.008,130.174,130.168,129.261,129.975,130.823,132.394,131.945,132.088,131.499,131.845,133.350,131.407,0.3,1.7,2.9,-1.7,0.3,1.1,-1.5,-0.038,0.34,S-May 2020,-2.5,0.013,0.75,S-Aug. 2024,0.3
4,Men's and boys' apparel,0.661,129.190,124.168,121.594,126.872,131.072,129.778,130.302,130.636,127.815,126.017,127.515,130.047,129.172,127.942,126.402,125.978,127.288,128.336,127.112,129.218,130.003,128.465,127.948,127.657,128.745,127.924,0.0,1.2,2.0,-0.7,-0.2,0.9,-0.6,-0.004,0.55,S-Jun. 2024,-1.2,0.000,1.12,S-Mar. 2021,-2.7
5,Men's apparel,0.500,131.794,127.236,124.649,130.819,134.829,133.413,133.659,133.894,130.786,129.060,128.953,131.121,130.522,131.097,129.465,129.521,131.084,131.741,130.919,132.558,132.730,131.423,130.998,128.959,129.733,129.832,-1.0,-0.1,1.7,-0.5,-1.6,0.6,0.1,0.000,0.66,S-Aug. 2024,-1.6,-0.004,1.26,S-Mar. 2021,-4.1
6,"Men's suits, sport coats, and outerwear",0.074,100.825,100.717,96.013,100.140,102.154,98.212,95.996,99.980,96.200,91.667,92.082,95.700,94.896,99.770,100.294,99.333,101.361,100.628,98.451,96.526,99.441,96.292,92.274,91.643,93.814,93.902,-5.9,0.5,3.9,-0.8,-0.7,2.4,0.1,0.000,1.61,S-Aug. 2024,-0.7,-0.004,3.46,S-Aug. 2024,-9.8
6,"Men's underwear, nightwear, swimwear, and accessories",0.157,183.248,178.125,175.274,182.934,187.295,186.333,187.154,187.362,184.141,182.629,183.503,181.831,182.481,181.007,179.477,180.708,185.195,185.050,184.433,187.310,186.104,183.831,184.451,182.772,179.774,180.250,-0.4,0.5,-0.9,0.4,-0.9,-1.6,0.3,0.000,0.84,L-Jul. 2024,0.3,-0.001,1.72,L-Aug. 2024,1.6
6,Men's shirts and sweaters(5),0.143,81.336,78.778,77.701,79.388,84.658,84.490,84.017,82.950,80.371,79.513,80.014,82.743,82.420,79.963,79.777,79.739,79.944,80.477,81.243,83.564,83.743,83.804,83.516,80.028,80.405,81.029,1.3,0.6,3.4,-0.4,-4.2,0.5,0.8,0.001,1.37,L-Apr. 2024,2.9,0.003,3.02,L-Jul. 2024,6.1
6,Men's pants and shorts,0.122,136.427,127.558,125.133,136.992,137.833,136.473,139.556,138.998,137.185,136.941,134.280,136.597,134.740,139.426,133.788,133.312,135.191,132.600,132.612,135.954,135.142,136.257,136.884,135.043,137.863,137.702,-1.2,-1.9,1.7,-1.4,-1.3,2.1,-0.1,0.000,1.52,S-Aug. 2024,-1.3,-0.001,2.99,S-May 2022,-1.6
5,Boys' apparel,0.162,117.352,111.373,108.938,111.469,116.090,115.187,116.498,117.108,115.206,113.256,119.348,122.855,121.208,115.433,112.656,111.239,111.422,113.811,112.811,115.849,118.002,115.970,115.496,120.413,122.000,119.226,3.3,5.4,2.9,-1.3,4.3,1.3,-2.3,-0.004,1.18,S-Nov. 2023,-2.4,0.004,2.80,S-Jul. 2024,0.9
4,Women's and girls' apparel,1.082,111.999,107.060,104.456,104.540,109.613,112.580,112.528,110.577,109.482,106.926,110.884,115.120,111.941,109.298,108.592,108.691,106.917,107.249,109.083,110.857,110.103,110.646,110.195,111.857,112.465,109.206,-0.1,3.7,3.8,-2.8,1.5,0.5,-2.9,-0.031,0.55,S-May 2020,-3.4,0.002,1.45,S-Mar. 2024,-0.1
5,Women's apparel,0.944,113.492,108.643,106.354,106.857,111.006,113.449,113.453,111.899,110.728,108.317,112.319,116.279,113.443,110.598,110.002,110.700,109.328,108.721,109.930,111.974,111.431,111.898,111.522,113.150,113.698,110.550,0.0,3.7,3.5,-2.4,1.5,0.5,-2.8,-0.026,0.57,S-May 2020,-3.6,0.004,1.68,S-Mar. 2024,-0.1
6,Women's outerwear,0.061,107.598,100.699,98.322,95.574,100.637,102.968,98.659,96.488,102.262,98.647,100.424,106.409,101.454,102.155,102.554,103.030,99.447,99.663,102.285,100.175,96.703,102.379,101.276,99.854,99.921,96.322,-5.7,1.8,6.0,-4.7,-1.4,0.1,-3.6,-0.002,1.71,S-Oct. 2023,-4.0,-0.003,3.35,L-Jul. 2024,-4.4
6,Women's dresses,0.134,109.926,106.361,100.828,95.150,104.998,112.073,112.831,110.925,107.543,102.886,105.532,112.338,109.127,105.123,105.685,105.598,101.604,104.215,106.732,109.564,110.375,109.527,109.178,107.261,106.551,104.359,-0.7,2.6,6.4,-2.9,-1.8,-0.7,-2.1,-0.003,1.52,S-Jan. 2024,-3.8,0.002,3.24,S-Aug. 2024,-4.3
6,Women's suits and separates(5),0.437,78.903,74.174,72.150,72.847,76.791,77.954,77.978,76.688,74.613,72.902,76.120,79.047,76.849,76.303,75.245,75.281,74.966,74.889,74.834,76.916,76.478,75.344,75.689,77.264,76.956,74.317,-2.6,4.4,3.8,-2.8,2.1,-0.4,-3.4,-0.015,0.91,S-Oct. 2019,-4.8,-0.008,2.14,S-Sep. 2021,-2.9
6,"Women's underwear, nightwear, swimwear, and accessories(5)",0.304,112.559,110.203,109.773,113.113,111.930,113.294,113.842,113.118,114.216,113.294,117.286,118.919,117.345,111.650,111.320,113.759,114.004,111.140,111.600,112.130,111.615,114.663,113.978,117.236,118.730,116.398,4.3,3.5,1.4,-1.3,2.9,1.3,-2.0,-0.006,0.75,S-Feb. 2024,-2.5,0.012,2.75,S-Jul. 2024,0.6
5,Girls' apparel,0.138,104.416,99.070,94.982,92.348,103.550,110.006,109.586,105.013,104.376,100.810,104.593,110.733,105.243,102.646,101.416,98.672,94.175,100.612,106.552,106.629,104.482,105.528,104.583,106.508,107.522,103.458,0.8,3.8,5.9,-5.0,1.8,1.0,-3.8,-0.005,1.61,S-Jan. 2024,-4.6,-0.002,3.79,S-Jul. 2024,-1.2
4,Footwear,0.534,146.764,144.951,142.328,142.357,146.782,147.887,147.003,146.401,145.629,144.242,144.611,147.514,147.888,145.612,145.267,144.928,143.676,146.006,146.694,146.862,146.329,145.709,145.584,144.053,145.776,146.727,0.8,0.3,2.0,0.3,-1.1,1.2,0.7,0.003,0.54,S-Aug. 2024,-1.1,0.005,1.24,L-Jul. 2024,1.0
5,Men's footwear(4),0.188,150.712,151.130,148.138,148.171,151.822,153.455,152.006,151.211,150.251,150.843,151.948,153.809,154.898,150.712,151.130,148.138,148.171,151.822,153.455,152.006,151.211,150.251,150.843,151.948,153.809,154.898,2.8,0.7,1.2,0.7,0.7,1.2,0.7,0.001,1.00,S-Aug. 2024,0.7,0.005,1.86,S-Aug. 2024,2.2
5,Boys' and girls' footwear(4),0.113,168.210,163.419,160.993,161.174,165.879,167.566,166.945,165.213,163.527,162.406,163.747,168.704,170.959,168.210,163.419,160.993,161.174,165.879,167.566,166.945,165.213,163.527,162.406,163.747,168.704,170.959,1.6,0.8,3.0,1.3,0.8,3.0,1.3,0.002,1.17,S-Aug. 2024,0.8,0.002,2.13,L-Apr. 2023,4.0
5,Women's footwear,0.233,133.764,131.574,129.149,129.117,133.912,134.410,133.833,133.804,133.523,130.675,130.154,132.961,132.115,132.580,132.385,132.071,131.560,133.119,132.774,133.460,133.757,133.865,131.866,128.783,130.813,130.946,-1.2,-0.4,2.2,-0.6,-2.3,1.6,0.1,0.000,0.72,S-Aug. 2024,-2.3,-0.002,1.82,L-Jul. 2024,1.1
