3,Household furnishings and supplies(11),4.278,106.878,106.661,106.804,108.022,109.065,109.468,109.071,108.473,108.334,107.720,107.837,107.776,107.611,106.792,107.179,107.451,108.004,108.828,109.231,108.793,108.345,108.056,107.674,108.022,107.716,107.524,0.7,0.1,-0.1,-0.2,0.3,-0.3,-0.2,-0.008,0.25,L-Aug. 2023,0.3,0.030,0.58,S-Apr. 2020,0.6
4,Window and floor coverings and other linens(5),0.305,63.005,61.897,61.673,63.788,62.948,63.249,62.116,61.896,61.490,60.359,61.869,61.857,60.731,62.227,62.581,62.842,63.500,62.667,63.125,62.067,62.192,61.606,60.824,61.482,60.896,59.981,-3.6,2.5,0.0,-1.8,1.1,-1.0,-1.5,-0.005,1.13,S-Apr. 2023,-1.7,-0.011,2.38,S-Feb. 2021,-3.8
5,Floor coverings(4)(5),0.083,131.581,132.413,132.404,134.377,134.809,135.839,135.604,135.798,135.025,133.684,132.339,132.828,133.015,131.581,132.413,132.404,134.377,134.809,135.839,135.604,135.798,135.025,133.684,132.339,132.828,133.015,1.1,-1.0,0.4,0.1,-1.0,0.4,0.1,0.000,1.09,S-Aug. 2023,-1.0,0.001,3.67,L-Jul. 2023,4.9
5,Window coverings(4)(5),0.074,74.417,73.363,74.574,78.918,76.322,75.930,74.475,74.884,74.655,73.841,78.840,77.507,78.457,74.417,73.363,74.574,78.918,76.322,75.930,74.475,74.884,74.655,73.841,78.840,77.507,78.457,5.4,6.8,-1.7,1.2,6.8,-1.7,1.2,0.001,2.27,L-Aug. 2023,6.8,0.004,4.81,L-Feb. 2023,9.7
5,Other linens(5),0.148,46.090,44.786,44.257,45.742,45.174,45.533,44.339,43.869,43.487,42.320,43.351,43.620,41.684,45.312,45.742,45.448,45.378,44.892,45.256,44.253,44.226,43.181,42.629,43.389,42.810,40.981,-9.6,2.4,0.6,-4.4,1.8,-1.3,-4.3,-0.006,1.59,S-Nov. 2017,-4.5,-0.016,3.57,S-Dec. 2016,-9.6
4,Furniture and bedding(4),1.107,138.939,137.797,137.754,137.692,137.918,138.416,137.709,136.692,136.784,136.291,134.705,133.112,134.962,138.939,137.797,137.754,137.692,137.918,138.416,137.709,136.692,136.784,136.291,134.705,133.112,134.962,-2.9,-1.2,-1.2,1.4,-1.2,-1.2,1.4,0.015,0.50,L-Apr. 2022,1.5,-0.032,1.48,L-Jul. 2023,-2.8
5,Bedroom furniture(4),0.366,147.070,146.276,147.145,147.788,148.948,147.749,148.768,148.832,147.901,149.011,147.542,145.530,146.926,147.070,146.276,147.145,147.788,148.948,147.749,148.768,148.832,147.901,149.011,147.542,145.530,146.926,-0.1,-1.0,-1.4,1.0,-1.0,-1.4,1.0,0.004,0.71,L-Jul. 2022,1.2,0.000,1.94,L-May 2023,1.0
5,"Living room, kitchen, and dining room furniture(4)(5)",0.543,112.567,112.254,111.547,111.091,110.160,110.803,110.392,108.995,109.213,108.987,108.245,107.084,107.625,112.567,112.254,111.547,111.091,110.160,110.803,110.392,108.995,109.213,108.987,108.245,107.084,107.625,-4.4,-0.7,-1.1,0.5,-0.7,-1.1,0.5,0.003,0.80,L-Mar. 2023,0.6,-0.025,2.32,L-Jun. 2023,-2.1
5,Other furniture(5),0.192,86.229,83.790,84.236,84.307,85.812,87.409,84.793,84.185,85.017,82.649,80.290,79.366,83.120,86.862,84.973,85.118,84.129,85.157,86.501,83.426,82.946,84.138,83.135,81.405,80.292,83.729,-3.6,-2.9,-1.2,4.7,-2.1,-1.4,4.3,0.008,1.00,L-EVER,–,-0.007,2.83,L-Aug. 2023,-2.9
4,Appliances(5),0.276,87.336,86.861,86.918,89.447,90.392,90.976,89.729,89.175,88.531,88.299,87.961,87.219,85.561,87.553,88.066,88.268,89.512,90.122,90.718,88.952,88.720,87.802,88.208,88.073,86.851,85.774,-2.0,-0.4,-0.8,-1.9,-0.2,-1.4,-1.2,-0.003,0.68,L-Aug. 2023,-0.2,-0.006,1.60,S-Jan. 2020,-2.1
5,Major appliances(5),0.097,99.320,97.923,99.535,99.418,98.445,99.032,96.946,95.136,94.327,93.416,93.408,92.378,89.799,100.733,101.125,101.953,99.502,98.249,98.120,94.761,93.996,92.963,92.383,93.188,92.965,91.077,-9.6,0.0,-1.1,-2.8,0.9,-0.2,-2.0,-0.002,1.08,S-Apr. 2023,-3.4,-0.010,3.05,S-Jul. 2023,-9.9
6,Laundry equipment(4)(6),,115.910,112.757,117.392,119.219,115.364,118.410,118.606,116.224,112.317,111.143,111.145,108.677,103.227,115.910,112.757,117.392,119.219,115.364,118.410,118.606,116.224,112.317,111.143,111.145,108.677,103.227,-10.9,0.0,-2.2,-5.0,0.0,-2.2,-5.0,,1.29,S-Oct. 2022,-7.8,,2.53,L-Jul. 2023,-6.8
5,Other appliances(4)(5),0.176,73.646,73.547,73.045,76.556,78.292,78.817,78.070,78.149,77.643,77.745,77.284,76.744,75.663,73.646,73.547,73.045,76.556,78.292,78.817,78.070,78.149,77.643,77.745,77.284,76.744,75.663,2.7,-0.6,-0.7,-1.4,-0.6,-0.7,-1.4,-0.002,0.78,S-Nov. 2021,-1.8,0.005,1.96,S-Dec. 2022,1.9
4,Other household equipment and furnishings(5),0.566,55.848,55.131,54.517,55.315,56.222,56.181,55.742,55.135,54.922,54.735,55.137,55.667,55.373,55.959,55.539,55.322,55.267,55.326,55.540,55.042,54.718,54.899,55.151,55.749,56.076,55.484,-0.9,0.7,1.0,-0.5,1.1,0.6,-1.1,-0.006,0.63,S-May 2022,-1.5,-0.004,1.93,S-Mar. 2023,-1.0
5,"Clocks, lamps, and decorator items(4)",0.317,41.370,40.857,39.808,40.425,40.952,41.011,41.424,40.965,40.399,40.710,41.023,41.220,40.854,41.370,40.857,39.808,40.425,40.952,41.011,41.424,40.965,40.399,40.710,41.023,41.220,40.854,-1.2,0.8,0.5,-0.9,0.8,0.5,-0.9,-0.003,0.99,S-Jun. 2023,-1.4,-0.004,3.33,S-Mar. 2023,-3.0
5,Indoor plants and flowers(12),0.126,150.125,151.145,152.563,151.912,156.278,158.685,151.840,149.814,150.717,146.104,149.125,152.770,155.388,151.217,152.515,152.791,152.597,152.025,154.732,152.475,149.155,150.118,147.413,151.476,154.541,156.518,3.5,2.1,2.4,1.7,2.8,2.0,1.3,0.002,0.84,S-Jul. 2023,-1.8,0.004,1.84,L-Apr. 2023,4.4
5,Dishes and flatware(4)(5),0.040,50.423,48.604,48.951,50.547,51.490,50.388,49.282,48.510,49.217,49.673,49.097,49.436,48.879,50.423,48.604,48.951,50.547,51.490,50.388,49.282,48.510,49.217,49.673,49.097,49.436,48.879,-3.1,-1.2,0.7,-1.1,-1.2,0.7,-1.1,0.000,1.37,S-Aug. 2023,-1.2,-0.002,3.50,L-Jul. 2023,-0.9
5,Nonelectric cookware and tableware(5),0.083,84.113,81.967,83.250,85.893,86.694,84.710,83.621,83.281,84.148,83.287,82.942,83.527,81.622,84.177,84.045,85.261,86.187,86.390,84.140,82.697,82.521,83.253,82.881,82.696,83.315,81.684,-3.0,-0.4,0.7,-2.3,-0.2,0.7,-2.0,-0.002,0.80,S-Mar. 2023,-2.6,-0.002,2.19,S-Aug. 2023,-4.2
4,"Tools, hardware, outdoor equipment and supplies(5)",1.064,109.181,110.040,111.158,112.205,115.078,115.515,115.183,114.653,114.498,113.166,114.498,114.952,113.791,109.039,109.756,111.446,112.089,115.060,115.300,115.317,114.375,114.385,113.556,114.883,114.877,113.642,4.2,1.2,0.4,-1.0,1.2,0.0,-1.1,-0.011,0.52,S-Jan. 2021,-1.9,0.042,1.32,S-Sep. 2021,3.2
5,"Tools, hardware and supplies(5)",0.270,121.114,120.121,121.588,122.305,123.353,124.470,123.619,122.659,121.745,121.402,122.824,124.527,123.609,119.951,121.450,123.284,122.653,123.535,124.015,123.243,122.661,121.562,121.638,122.706,123.031,122.422,2.1,1.2,1.4,-0.7,0.9,0.3,-0.5,-0.001,0.59,S-Jun. 2023,-0.9,0.006,1.71,S-Oct. 2020,2.0
5,Outdoor equipment and supplies(5),0.560,103.678,105.420,106.494,107.618,111.920,112.102,111.948,111.606,111.725,109.807,111.399,111.340,109.857,104.030,104.442,105.728,107.338,111.549,111.853,112.213,111.225,111.826,110.468,112.182,112.189,110.229,6.0,1.4,-0.1,-1.3,1.6,0.0,-1.7,-0.010,0.63,S-Jan. 2021,-2.2,0.030,1.65,S-Sep. 2021,2.3
4,Housekeeping supplies(4),0.960,225.236,226.671,227.358,230.435,231.626,232.820,234.581,234.244,234.574,234.643,233.425,234.314,234.951,225.236,226.671,227.358,230.435,231.626,232.820,234.581,234.244,234.574,234.643,233.425,234.314,234.951,4.3,-0.5,0.4,0.3,-0.5,0.4,0.3,0.003,0.37,S-Aug. 2023,-0.5,0.041,0.80,S-Jan. 2022,3.5
5,Household cleaning products(4)(5),0.327,142.866,143.137,142.948,144.690,145.699,147.222,147.232,147.882,148.315,148.770,149.024,149.200,149.404,142.866,143.137,142.948,144.690,145.699,147.222,147.232,147.882,148.315,148.770,149.024,149.200,149.404,4.6,0.2,0.1,0.1,0.2,0.1,0.1,0.000,0.52,–,–,0.015,1.17,S-Jan. 2022,3.3
5,Household paper products(4)(5),0.177,219.705,224.543,227.773,225.736,225.188,228.328,231.591,232.412,233.400,234.037,233.627,233.069,233.541,219.705,224.543,227.773,225.736,225.188,228.328,231.591,232.412,233.400,234.037,233.627,233.069,233.541,6.3,-0.2,-0.2,0.2,-0.2,-0.2,0.2,0.000,0.52,L-Jul. 2023,0.3,0.013,1.35,S-Feb. 2022,5.4
5,Miscellaneous household products(4)(5),0.456,135.996,136.196,136.241,139.407,140.351,140.097,141.538,140.489,140.382,140.016,138.413,139.540,140.093,135.996,136.196,136.241,139.407,140.351,140.097,141.538,140.489,140.382,140.016,138.413,139.540,140.093,3.0,-1.1,0.8,0.4,-1.1,0.8,0.4,0.002,0.52,S-Aug. 2023,-1.1,0.014,1.41,S-Dec. 2021,1.8
3,Apparel,2.555,129.414,126.728,124.587,127.875,132.039,133.112,131.762,131.382,130.510,129.172,131.262,133.157,132.786,127.620,127.746,128.012,129.072,130.116,130.459,130.811,131.195,131.608,131.567,131.835,130.833,130.960,2.6,1.6,1.4,-0.3,0.2,-0.8,0.1,0.002,0.34,L-Aug. 2023,0.2,0.071,0.80,L-Aug. 2023,3.1
4,Men's and boys' apparel,0.670,122.642,120.776,119.983,124.709,127.681,128.461,127.441,127.355,126.786,125.710,127.040,129.198,129.190,122.222,122.183,123.419,125.171,124.642,125.872,126.511,126.881,127.909,127.945,127.129,128.070,128.748,5.3,1.1,1.7,0.0,-0.6,0.7,0.5,0.004,0.57,S-Aug. 2023,-0.6,0.036,1.45,L-Jul. 2022,6.1
5,Men's apparel,0.496,125.535,123.947,122.494,128.391,130.744,131.250,130.604,131.262,129.937,129.014,129.998,132.274,131.794,125.313,125.574,126.619,129.027,127.120,128.672,129.601,130.592,131.123,131.369,129.697,130.797,131.561,5.0,0.8,1.8,-0.4,-1.3,0.8,0.6,0.003,0.64,S-Aug. 2023,-1.3,0.025,1.65,L-Jul. 2022,6.6
6,"Men's suits, sport coats, and outerwear",0.063,104.791,104.675,102.159,105.754,105.520,105.046,104.788,105.682,106.200,104.212,102.057,100.463,100.825,102.546,104.375,105.537,108.208,103.171,104.093,105.872,106.195,107.455,106.016,101.177,97.231,98.666,-3.8,-2.1,-1.6,0.4,-4.6,-3.9,1.5,0.001,1.73,L-Apr. 2023,1.7,-0.003,4.48,L-Jul. 2023,-0.8
6,"Men's underwear, nightwear, swimwear, and accessories(4)",0.180,174.051,172.111,169.714,179.033,181.547,180.818,179.363,181.619,182.411,180.616,180.676,184.211,183.248,174.051,172.111,169.714,179.033,181.547,180.818,179.363,181.619,182.411,180.616,180.676,184.211,183.248,5.3,0.0,2.0,-0.5,0.0,2.0,-0.5,-0.001,0.75,S-Jul. 2023,-1.0,0.010,1.84,S-Aug. 2023,5.2
6,Men's shirts and sweaters(5),0.124,76.263,75.279,74.853,76.062,80.887,80.384,78.397,77.495,74.722,74.957,79.540,82.087,81.336,75.672,75.993,76.719,76.404,76.746,77.095,78.076,78.467,77.296,78.492,79.973,80.178,80.707,6.7,6.1,3.2,-0.9,1.9,0.3,0.7,0.001,1.19,L-Aug. 2023,1.9,0.008,3.58,L-Jul. 2022,7.1
6,Men's pants and shorts,0.119,126.251,123.473,122.668,132.587,131.588,135.724,138.081,139.187,136.991,136.358,134.113,136.318,136.427,129.293,128.090,129.144,130.479,125.309,132.388,135.294,135.995,136.576,136.934,135.481,138.446,139.715,8.1,-1.6,1.6,0.1,-1.1,2.2,0.9,0.001,1.37,S-Aug. 2023,-1.1,0.009,2.80,–,–
5,Boys' apparel,0.174,110.204,107.575,108.754,110.357,114.752,116.187,114.274,112.329,113.677,112.258,114.402,116.175,117.352,108.646,107.954,109.830,108.948,113.562,113.765,113.841,112.859,114.987,115.087,116.267,115.889,115.693,6.5,1.9,1.5,1.0,1.0,-0.3,-0.2,0.000,1.09,L-Aug. 2023,1.0,0.011,2.56,L-Aug. 2022,7.4
4,Women's and girls' apparel,1.048,110.561,106.940,103.861,105.574,111.282,112.658,111.052,110.371,108.642,106.767,109.544,112.025,111.999,107.591,107.588,107.368,107.688,108.948,109.342,109.476,110.288,110.293,110.468,111.209,109.215,108.990,1.3,2.6,2.3,0.0,0.7,-1.8,-0.2,-0.002,0.63,L-Aug. 2023,0.7,0.019,1.46,S-Sep. 2021,0.6
5,Women's apparel,0.875,111.660,108.182,104.743,106.344,111.984,113.581,111.671,111.181,109.727,107.655,110.858,113.089,113.492,108.600,108.890,108.672,108.598,109.701,110.090,110.221,110.955,111.349,111.022,112.269,110.470,110.381,1.6,3.0,2.0,0.4,1.1,-1.6,-0.1,-0.001,0.64,L-Aug. 2023,1.1,0.019,1.64,S-Sep. 2021,0.8
6,Women's outerwear,0.053,103.720,97.234,95.768,96.664,102.577,105.242,104.336,107.391,105.074,103.175,109.898,113.355,107.598,97.235,96.745,98.329,98.317,100.968,105.347,107.182,110.282,106.455,106.760,110.618,107.231,100.871,3.7,6.5,3.1,-5.1,3.6,-3.1,-5.9,-0.003,1.66,S-Apr. 2020,-6.4,0.001,3.41,S-Feb. 2023,-0.4
6,Women's dresses,0.098,110.467,106.918,100.289,96.751,109.280,112.942,109.656,109.592,106.464,101.153,110.246,112.892,109.926,104.298,105.022,103.491,102.214,108.866,107.470,106.091,110.035,109.608,109.491,113.038,107.054,103.787,-0.5,9.0,2.4,-2.6,3.2,-5.3,-3.1,-0.003,1.35,L-Aug. 2023,3.2,0.000,3.22,S-Jan. 2023,-4.2
6,Women's suits and separates(5),0.398,76.780,73.937,71.877,72.316,76.786,77.968,76.156,75.956,74.265,72.009,74.889,77.751,78.903,74.589,74.767,74.998,74.220,75.054,74.750,74.942,76.037,74.826,74.414,76.382,75.783,76.651,2.8,4.0,3.8,1.5,2.6,-0.8,1.1,0.004,1.02,L-Aug. 2023,2.6,0.012,2.03,L-Jun. 2023,3.0
6,"Women's underwear, nightwear, swimwear, and accessories(5)",0.315,111.588,109.894,106.467,110.954,113.147,113.786,113.138,111.709,112.223,112.657,112.151,111.643,112.559,110.418,109.952,110.523,112.729,113.089,112.479,111.395,109.961,112.670,113.488,111.768,111.005,111.380,0.9,-0.4,-0.5,0.8,-1.5,-0.7,0.3,0.001,0.94,L-Jul. 2023,0.7,0.005,3.55,S-Apr. 2021,0.8
5,Girls' apparel,0.173,104.836,100.530,99.219,101.456,107.461,107.779,107.624,106.039,103.012,102.084,102.824,106.477,104.416,102.316,100.885,100.654,102.891,104.894,105.308,105.462,106.641,104.791,107.353,105.687,102.773,101.906,-0.4,0.7,3.6,-1.9,-1.6,-2.8,-0.8,-0.001,1.48,L-Jul. 2023,2.4,0.000,3.35,L-Aug. 2023,3.5
4,Footwear,0.509,145.192,143.874,141.327,142.307,145.612,145.715,144.949,144.829,144.571,142.793,145.862,147.469,146.764,144.061,143.880,143.381,143.116,145.065,144.328,144.888,144.954,145.075,143.882,145.608,146.222,145.621,1.1,2.1,1.1,-0.5,1.2,0.4,-0.4,-0.002,0.43,S-Jul. 2023,-0.8,0.004,1.11,L-Nov. 2022,2.3
5,Men's footwear(4),0.181,149.568,149.887,146.254,148.569,149.143,146.688,146.128,148.079,149.195,147.651,148.675,149.488,150.712,149.568,149.887,146.254,148.569,149.143,146.688,146.128,148.079,149.195,147.651,148.675,149.488,150.712,0.8,0.7,0.5,0.8,0.7,0.5,0.8,0.001,0.72,L-Jun. 2023,0.8,0.001,1.63,L-Nov. 2022,2.4
5,Boys' and girls' footwear,0.121,166.511,164.206,164.338,163.875,165.037,170.764,170.107,167.134,166.129,163.830,168.051,169.156,168.210,165.028,164.592,165.925,164.359,163.675,168.491,169.850,168.127,166.839,165.065,169.281,167.969,166.711,1.0,2.6,0.7,-0.6,2.6,-0.8,-0.7,-0.001,0.98,L-Aug. 2023,2.6,0.001,2.71,S-Aug. 2023,0.9
5,Women's footwear,0.207,131.451,129.466,126.798,127.397,133.895,133.382,132.399,131.976,130.975,129.252,133.414,135.893,133.764,130.084,129.853,128.940,129.748,133.460,132.113,131.987,131.986,131.122,130.345,132.326,134.155,132.373,1.8,3.2,1.9,-1.6,1.5,1.4,-1.3,-0.003,0.63,S-May 2020,-2.1,0.001,1.66,S-Aug. 2023,0.5
4,Infants' and toddlers' apparel,0.104,121.059,121.269,120.463,124.212,127.050,126.561,126.622,127.225,127.882,127.710,127.192,127.328,126.359,119.856,121.407,121.792,126.329,127.390,126.948,127.044,126.452,127.337,129.024,126.624,124.582,125.103,4.4,-0.4,0.1,-0.8,-1.9,-1.6,0.4,0.000,1.35,L-Jul. 2023,1.3,0.004,3.96,L-Jul. 2023,5.7
4,Jewelry and watches(9),0.225,188.858,183.786,186.073,200.266,197.970,201.232,198.596,198.119,200.533,203.817,201.221,197.976,194.782,189.178,191.467,194.526,197.004,199.996,199.489,199.630,197.967,199.212,199.341,197.957,192.756,195.112,3.1,-1.3,-1.6,-1.6,-0.7,-2.6,1.2,0.003,1.24,L-Feb. 2023,1.5,0.008,2.61,L-Aug. 2023,5.5
5,Watches(4)(9),0.034,151.421,152.451,152.291,155.678,158.438,151.827,153.210,154.989,154.286,155.239,153.663,147.619,151.512,151.421,152.451,152.291,155.678,158.438,151.827,153.210,154.989,154.286,155.239,153.663,147.619,151.512,0.1,-1.0,-3.9,2.6,-1.0,-3.9,2.6,0.001,0.76,L-Dec. 2021,3.4,0.000,4.24,L-Jul. 2023,0.9
5,Jewelry(9),0.190,187.045,180.587,183.413,199.401,196.012,201.480,198.021,197.025,200.055,203.712,201.021,198.644,193.917,187.129,190.128,194.155,194.792,195.695,199.319,200.309,197.704,198.870,198.322,197.857,191.932,194.004,3.7,-1.3,-1.2,-2.4,-0.2,-3.0,1.1,0.002,1.66,L-Mar. 2023,1.9,0.008,3.21,L-Aug. 2023,6.6
3,Transportation commodities less motor fuel(11),7.500,134.609,132.991,131.605,131.247,130.792,131.485,133.849,135.557,136.262,136.186,135.487,132.599,131.784,135.292,134.404,133.577,132.626,131.438,131.385,133.295,135.277,135.051,134.317,133.927,132.749,132.261,-2.1,-0.5,-2.1,-0.6,-0.3,-0.9,-0.4,-0.028,0.03,L-Aug. 2023,-0.3,-0.175,0.30,L-Aug. 2023,-1.9
4,New vehicles,4.237,176.157,176.354,176.463,177.276,177.817,178.342,178.892,179.329,179.577,179.696,179.691,179.750,179.446,175.981,176.805,177.825,178.226,178.538,179.222,178.833,178.616,178.556,178.411,178.895,179.424,179.266,1.9,0.0,0.0,-0.2,0.3,0.3,-0.1,-0.004,0.04,S-Jul. 2023,-0.1,0.080,0.63,S-Mar. 2021,1.5
5,New cars(6),,172.648,172.442,172.757,173.423,173.972,174.508,174.923,175.094,175.389,175.364,175.208,175.074,174.888,172.309,172.911,173.903,174.412,174.744,175.708,175.268,174.532,174.170,173.952,174.370,174.535,174.544,1.3,-0.1,-0.1,-0.1,0.2,0.1,0.0,,0.11,S-Jul. 2023,-0.1,,1.00,S-Mar. 2021,1.3
5,New trucks(13)(6),,187.613,187.945,188.055,188.990,189.586,190.119,190.703,191.234,191.508,191.657,191.690,191.759,191.429,187.486,188.424,189.545,190.005,190.318,190.942,190.577,190.410,190.472,190.268,190.913,191.484,191.299,2.0,0.0,0.0,-0.2,0.3,0.3,-0.1,,0.07,S-Jul. 2023,-0.1,,0.94,S-Mar. 2021,1.7
4,Used cars and trucks,2.556,199.176,193.530,188.864,185.857,183.241,184.997,193.394,199.576,202.007,201.624,198.768,187.587,184.961,201.645,197.633,193.691,189.941,184.678,183.060,191.199,199.646,198.746,196.086,193.671,188.772,187.253,-7.1,-1.4,-5.6,-1.4,-1.2,-2.5,-0.8,-0.021,0.02,L-Jun. 2023,-0.5,-0.248,0.12,L-Aug. 2023,-6.6
4,Motor vehicle parts and equipment(4),0.467,180.275,181.299,181.390,181.894,181.037,181.282,182.321,182.357,182.104,181.454,181.785,179.115,178.518,180.275,181.299,181.390,181.894,181.037,181.282,182.321,182.357,182.104,181.454,181.785,179.115,178.518,-1.0,0.2,-1.5,-0.3,0.2,-1.5,-0.3,-0.002,0.37,L-Aug. 2023,0.2,-0.005,1.28,S-Jan. 2017,-1.2
5,Tires(4),0.319,152.737,153.056,153.751,153.734,153.169,153.059,153.661,154.632,154.987,155.085,155.238,151.978,151.745,152.737,153.056,153.751,153.734,153.169,153.059,153.661,154.632,154.987,155.085,155.238,151.978,151.745,-0.6,0.1,-2.1,-0.2,0.1,-2.1,-0.2,0.000,0.47,L-Aug. 2023,0.1,-0.003,1.35,–,–
5,Vehicle accessories other than tires(4)(5),0.148,218.582,221.138,219.770,221.739,220.208,221.479,223.590,220.749,218.695,215.918,216.712,216.533,214.974,218.582,221.138,219.770,221.739,220.208,221.479,223.590,220.749,218.695,215.918,216.712,216.533,214.974,-1.7,0.4,-0.1,-0.7,0.4,-0.1,-0.7,-0.001,0.68,S-Jul. 2023,-1.3,-0.003,2.38,S-EVER,–
6,Vehicle parts and equipment other than tires(4)(6),,199.755,203.360,200.912,203.701,201.087,203.433,205.492,202.874,201.996,198.510,199.014,199.213,197.168,199.755,203.360,200.912,203.701,201.087,203.433,205.492,202.874,201.996,198.510,199.014,199.213,197.168,-1.3,0.3,0.1,-1.0,0.3,0.1,-1.0,,0.86,S-Jul. 2023,-1.7,,2.81,S-Dec. 1994,-1.3
6,"Motor oil, coolant, and fluids(4)(6)",,507.198,505.862,507.308,497.999,497.887,501.144,514.397,509.272,492.560,482.851,489.312,484.532,482.054,507.198,505.862,507.308,497.999,497.887,501.144,514.397,509.272,492.560,482.851,489.312,484.532,482.054,-5.0,1.3,-1.0,-0.5,1.3,-1.0,-0.5,,0.65,L-Aug. 2023,1.3,,2.06,S-Feb. 2021,-5.0
3,Medical care commodities(4),1.458,390.614,391.360,391.809,395.981,396.560,398.917,400.755,403.358,404.109,406.169,408.437,407.250,408.965,390.614,391.360,391.809,395.981,396.560,398.917,400.755,403.358,404.109,406.169,408.437,407.250,408.965,4.7,0.6,-0.3,0.4,0.6,-0.3,0.4,0.006,0.21,L-Aug. 2023,0.6,0.068,0.62,L-Jan. 2017,4.7
4,Medicinal drugs(4)(11),1.343,127.855,127.958,127.898,129.459,129.638,130.344,130.894,131.558,131.819,132.587,133.402,132.921,133.725,127.855,127.958,127.898,129.459,129.638,130.344,130.894,131.558,131.819,132.587,133.402,132.921,133.725,4.6,0.6,-0.4,0.6,0.6,-0.4,0.6,0.008,0.22,L-Aug. 2023,0.6,0.061,0.64,L-Jan. 2017,4.8
5,Prescription drugs(4),0.933,535.248,534.424,534.900,546.107,546.312,547.078,548.510,548.929,549.140,549.212,551.344,547.579,552.058,535.248,534.424,534.900,546.107,546.312,547.078,548.510,548.929,549.140,549.212,551.344,547.579,552.058,3.1,0.4,-0.7,0.8,0.4,-0.7,0.8,0.008,0.16,L-Jan. 2023,2.1,0.030,0.64,L-Jun. 2023,3.1
5,Nonprescription drugs(4)(11),0.411,101.664,102.385,101.968,101.081,101.472,103.030,103.863,105.467,106.078,108.119,109.349,109.766,109.897,101.664,102.385,101.968,101.081,101.472,103.030,103.863,105.467,106.078,108.119,109.349,109.766,109.897,8.1,1.1,0.4,0.1,1.1,0.4,0.1,0.000,0.66,S-Jan. 2023,-0.9,0.032,1.49,S-Aug. 2023,7.5
4,Medical equipment and supplies(4)(11),0.115,102.574,104.300,106.664,105.862,106.114,107.376,108.365,110.885,110.930,110.558,110.453,111.037,109.127,102.574,104.300,106.664,105.862,106.114,107.376,108.365,110.885,110.930,110.558,110.453,111.037,109.127,6.4,-0.1,0.5,-1.7,-0.1,0.5,-1.7,-0.002,0.75,S-Nov. 2020,-5.3,0.007,1.66,S-Oct. 2022,5.1
3,Recreation commodities(11),2.214,85.673,85.200,85.141,85.559,86.083,86.193,86.399,86.369,85.963,85.286,84.991,85.326,85.360,85.641,85.350,85.430,85.536,85.913,86.115,86.362,86.323,86.009,85.341,84.969,85.212,85.336,-0.4,-0.3,0.4,0.0,-0.4,0.3,0.1,0.003,0.23,S-Aug. 2023,-0.4,-0.006,0.62,S-Nov. 2020,-1.0
4,Video and audio products(11),0.269,34.902,34.198,33.831,34.305,34.021,33.831,34.040,33.860,33.734,33.455,33.106,33.267,33.284,34.702,34.350,34.255,34.509,34.022,33.963,34.184,33.904,33.718,33.294,32.797,32.905,33.080,-4.6,-1.0,0.5,0.1,-1.5,0.3,0.5,0.001,0.47,L-Apr. 2023,0.7,-0.013,1.07,S-Jul. 2023,-4.6
5,Televisions,0.130,1.244,1.202,1.195,1.211,1.185,1.164,1.167,1.151,1.153,1.148,1.124,1.129,1.127,1.230,1.211,1.223,1.223,1.186,1.174,1.178,1.157,1.151,1.135,1.104,1.106,1.114,-9.4,-2.1,0.4,-0.2,-2.7,0.2,0.7,0.001,0.66,L-Dec. 2022,1.0,-0.013,1.13,L-Apr. 2022,-5.8
5,Other video equipment(5),0.016,9.236,8.856,8.684,8.861,8.923,9.200,9.392,9.213,9.086,9.130,8.995,9.014,8.906,9.144,8.990,8.911,8.970,8.871,9.174,9.291,9.056,9.119,9.275,8.906,8.873,8.818,-3.6,-1.5,0.2,-1.2,-4.0,-0.4,-0.6,0.000,1.02,S-Aug. 2023,-4.0,-0.001,2.94,L-Jul. 2023,-0.6
5,Audio equipment(4),0.053,26.208,25.937,25.319,26.016,26.325,26.224,26.500,26.651,26.020,25.209,24.876,25.145,25.298,26.208,25.937,25.319,26.016,26.325,26.224,26.500,26.651,26.020,25.209,24.876,25.145,25.298,-3.5,-1.3,1.1,0.6,-1.3,1.1,0.6,0.000,0.92,S-Aug. 2023,-1.3,-0.003,2.97,S-Dec. 2021,-5.0
5,Recorded music and music subscriptions(4)(5),0.060,80.478,80.801,80.849,81.012,80.677,81.382,81.935,82.417,83.012,82.842,84.064,84.343,84.788,80.478,80.801,80.849,81.012,80.677,81.382,81.935,82.417,83.012,82.842,84.064,84.343,84.788,5.4,1.5,0.3,0.5,1.5,0.3,0.5,0.000,0.58,L-Aug. 2023,1.5,0.003,1.26,S-Jul. 2023,4.3
4,Pets and pet products(4),0.664,232.387,233.434,233.766,234.331,236.802,238.643,241.168,243.555,242.387,241.371,238.928,240.443,240.453,232.387,233.434,233.766,234.331,236.802,238.643,241.168,243.555,242.387,241.371,238.928,240.443,240.453,3.5,-1.0,0.6,0.0,-1.0,0.6,0.0,0.000,0.40,S-Aug. 2023,-1.0,0.022,1.06,S-Dec. 2021,2.7
